Paired_data.dat
2
Ip
Phit
5890.331939	0.24725895
5890.331939	0.24186847
5890.331939	0.249243534
5890.331939	0.233622622
5890.331939	0.253271839
5890.331939	0.242882636
5890.331939	0.24076278
5890.331939	0.253362714
5890.331939	0.248147676
5890.331939	0.247526785
5891.068835	0.256140516
5891.068835	0.251743763
5891.068835	0.241658733
5891.068835	0.248941001
5891.068835	0.2512326
5891.068835	0.245597823
5891.068835	0.238320277
5891.068835	0.237165888
5891.068835	0.247576916
5891.068835	0.241980872
5891.631888	0.234861664
5891.631888	0.244020085
5891.631888	0.230585975
5891.631888	0.244316455
5891.631888	0.244938161
5891.631888	0.249093253
5891.631888	0.235521988
5891.631888	0.250126243
5891.631888	0.251661389
5891.631888	0.244220625
5892.01747	0.241146377
5892.01747	0.238034339
5892.01747	0.250401128
5892.01747	0.236670936
5892.01747	0.243436207
5892.01747	0.241536744
5892.01747	0.244447407
5892.01747	0.243687655
5892.01747	0.243375272
5892.01747	0.248488393
5892.296445	0.20356492
5892.296445	0.24071403
5892.296445	0.241029301
5892.296445	0.242362698
5892.296445	0.234723922
5892.296445	0.236619445
5892.296445	0.241832356
5892.296445	0.247109815
5892.296445	0.237649376
5892.296445	0.234719189
5892.603845	0.249961434
5892.603845	0.241391406
5892.603845	0.224442978
5892.603845	0.233689867
5892.603845	0.234172168
5892.603845	0.244123874
5892.603845	0.23556333
5892.603845	0.236181278
5892.603845	0.244060096
5892.603845	0.235357645
5893.074047	0.236738178
5893.074047	0.252489956
5893.074047	0.249446568
5893.074047	0.25588558
5893.074047	0.244917573
5893.074047	0.238733573
5893.074047	0.241742179
5893.074047	0.239807104
5893.074047	0.2559681
5893.074047	0.234823033
5893.800628	0.25279626
5893.800628	0.238918938
5893.800628	0.24141453
5893.800628	0.230507624
5893.800628	0.222982689
5893.800628	0.238602914
5893.800628	0.24617958
5893.800628	0.254045322
5893.800628	0.239278936
5893.800628	0.248957908
5894.775128	0.238551675
5894.775128	0.233308549
5894.775128	0.261800959
5894.775128	0.241162254
5894.775128	0.247704262
5894.775128	0.246441505
5894.775128	0.241447932
5894.775128	0.25801029
5894.775128	0.248778967
5894.775128	0.23329949
5895.946254	0.231290085
5895.946254	0.233536566
5895.946254	0.242986581
5895.946254	0.25169359
5895.946254	0.229039656
5895.946254	0.238326357
5895.946254	0.23448083
5895.946254	0.247940005
5895.946254	0.234800541
5895.946254	0.244865483
5897.291275	0.249305141
5897.291275	0.243253394
5897.291275	0.235953067
5897.291275	0.236051206
5897.291275	0.245038061
5897.291275	0.255515244
5897.291275	0.25030674
5897.291275	0.226831683
5897.291275	0.244594378
5897.291275	0.240299094
5898.793409	0.244442013
5898.793409	0.254473439
5898.793409	0.24703201
5898.793409	0.245150745
5898.793409	0.242705157
5898.793409	0.235613877
5898.793409	0.253131681
5898.793409	0.245018835
5898.793409	0.241026692
5898.793409	0.232586008
5900.524323	0.237187253
5900.524323	0.245101136
5900.524323	0.228859463
5900.524323	0.244652862
5900.524323	0.237820858
5900.524323	0.248783175
5900.524323	0.240765313
5900.524323	0.239495468
5900.524323	0.247849113
5900.524323	0.246394383
5902.605596	0.240823575
5902.605596	0.241218567
5902.605596	0.249115398
5902.605596	0.2460632
5902.605596	0.245998268
5902.605596	0.24088141
5902.605596	0.238490176
5902.605596	0.241031516
5902.605596	0.25667408
5902.605596	0.230628322
5905.1428	0.249283878
5905.1428	0.231865901
5905.1428	0.238521731
5905.1428	0.236883375
5905.1428	0.235269826
5905.1428	0.244512629
5905.1428	0.232402442
5905.1428	0.238166779
5905.1428	0.243314643
5905.1428	0.244804691
5908.23544	0.254274971
5908.23544	0.239768245
5908.23544	0.244776175
5908.23544	0.24152645
5908.23544	0.259523382
5908.23544	0.228162765
5908.23544	0.249874496
5908.23544	0.246907377
5908.23544	0.24310812
